PropType,Taxkey,Address,CondoProject,District,Nbhd,Style,Extwall,Stories,Year_Built,Nr_of_rms,Fin_sqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
Commercial,2530042100,8500 W CAPITOL DR,,5,6226,Office Building - Multi Story ( Ofc & Apt),,2,1959,0,19756,1,0,0,0,13980,2006-07,1500000
Commercial,1070111000,7928 W CLINTON AV,,9,6206,Pole Building,,1,2006,0,1224,1,0,0,0,19166,2006-07,150000
Commercial,3050805000,6425 W BURLEIGH ST,,10,6226,Single Tenant Multi Story Retail,,2,1941,0,3128,1,0,0,0,7650,2006-07,144000
Commercial,5800219000,4125 S HOWELL AV,,13,6290,Sit Down Restaurant,,1,1954,0,1605,1,0,0,0,15840,2006-07,190000
Commercial,4580897100,3232 W LINCOLN AV,,8,6283,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1927,0,12333,1,0,0,0,16200,2006-07,315000
Commercial,3211802100,428 E CENTER ST,,6,6260,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1912,0,7446,1,0,0,0,6204,2006-07,235000
Commercial,2870822000,4008 W BURLEIGH ST,,7,6242,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1923,0,4028,1,0,0,0,5400,2006-07,55000
Commercial,4971321000,933A W LINCOLN AV,,12,6281,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1905,0,3744,1,0,0,0,4257,2006-07,145000
Commercial,3140401000,633 E LOCUST ST,,6,6260,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1890,0,2688,1,0,0,0,2250,2006-07,140000
Commercial,4961901000,1625 W LINCOLN AV,,12,6281,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1894,0,2288,1,0,0,0,4920,2006-07,112000
Commercial,5020065000,3040 S DELAWARE AV,,14,6282,Store Building - Multiple Tenants,,1,1928,0,4800,1,0,0,0,9600,2006-07,290000
Commercial,3131142000,2708 N MARTIN L KING JR DR,,6,6258,"Store Building - Single tenant, 1 story",,1,1928,0,6440,1,0,0,0,4487,2006-07,100000
Commercial,2080018100,3727 W VILLARD AV,,1,6232,"Store Building - Single tenant, 1 story",,1,1927,0,5520,1,0,0,0,15753,2006-07,95000
Commercial,6239837100,4770 S 27TH ST,,13,6286,"Store Building - Single tenant, 1 story",,1,1961,0,4800,1,0,0,0,10320,2006-07,450000
Commercial,1859987100,9330 W APPLETON AV,,2,6212,"Store Building - Single tenant, 1 story",,1,1957,0,1500,1,0,0,0,35220,2006-07,160000
Commercial,3481416100,3931 W LISBON AV,,15,6254,"Store Building - Single tenant, 1 story",,1,1941,0,1246,1,0,0,0,12129,2006-07,100000
Commercial,5539994110,3875 S 27TH ST,,13,6286,Strip Shopping Center,,1,1981,0,12950,1,0,0,0,30754,2006-07,1425000
Commercial,1780143110,5811 N 96TH ST,,2,6212,Warehouse Building - 1 Story,,1,1970,0,6400,1,0,0,0,14809,2006-07,230000
Vacant Land,2120013100,7347 W FOND DU LAC AV,,2,6218,Commercial Land,,0,0,0,0,1,0,0,0,14400,2006-07,45000
Residential,4010200000,3421 W CLYBOURN ST,,4,2160,AP 1,Frame,2,1908,0,3380,4,4,1,0,5400,2006-08,122000
Residential,3890791000,2408 W HIGHLAND AV,,4,3040,Duplex O/S,Aluminum / Vinyl,2,1901,0,2898,2,6,4,0,3600,2006-08,160900
Residential,4590218000,1528 S 22ND ST,,8,4100,AP 1,Aluminum / Vinyl,2,1903,0,2880,4,6,1,0,4200,2006-08,128750
Residential,4340616000,917 S 24TH ST,,8,4050,AP 1,Aluminum / Vinyl,1.5,1892,0,2091,4,4,1,0,5600,2006-08,155000
Lg Apartment,3920651000,225 E MICHIGAN ST,,4,6974,Apartment:  Units,,5,1874,0,45975,1,0,0,0,14400,2006-08,2036400
Commercial,1750201110,7525 W FLORIST AV,,2,6214,Auto & Auto Body Repair,,1,1959,0,3691,1,0,0,0,21070,2006-08,224840
Commercial,3291128000,5540 W LISBON AV,,10,6250,Billboard,,0,0,0,0,1,0,0,0,5760,2006-08,120000
Commercial,4591410000,1502 S LAYTON BL,,8,6278,Funeral Home,,2,1919,0,6968,1,0,0,0,8418,2006-08,179000
Commercial,5979988121,4463 S 13TH ST,,13,6290,Laundromat,,1,1961,0,1767,1,0,0,0,6750,2006-08,150000
Commercial,3920670000,611 N BROADWAY ,,4,6475,Office Building - Class C,,6,1886,0,91996,1,0,0,0,21600,2006-08,3317500
Commercial,3920664000,207 E MICHIGAN ST,,4,6460,Office Building - Class C,,5,1879,0,42600,1,0,0,0,9600,2006-08,1824000
Commercial,3920924000,600 E WISCONSIN AV,,4,6460,Office Building - Class B,,3,1910,0,19272,1,0,0,0,7200,2006-08,1850000
Commercial,5389988000,128 E MORGAN AV,,14,6282,Office Building - Multi Story ( Ofc & Apt),,2,1955,0,4300,1,0,0,0,4880,2006-08,395000
Commercial,4161167000,535 S 93RD ST,,10,6272,Service Building,,1,2009,0,2448,1,0,0,0,3500,2006-08,500
Commercial,3530190111,2220 N MARTIN L KING JR DR,,6,6266,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1885,0,13510,1,0,0,0,30124,2006-08,1210000
Commercial,2851706000,2529 W HOPKINS ST,,7,6240,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1926,0,7100,1,0,0,0,7200,2006-08,128000
Commercial,2510122100,7508 W APPLETON AV,,2,6226,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1965,0,6831,1,0,0,0,5940,2006-08,211000
Commercial,3121304000,831 W BURLEIGH ST,,6,6240,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1914,0,3047,1,0,0,0,2996,2006-08,90000
Commercial,4330701000,1338 W SCOTT ST,,12,6277,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1885,0,2940,1,0,0,0,2850,2006-08,180000
Commercial,2490473100,5428 W FOND DU LAC AV,,7,6230,"Store Building - Single tenant, 1 story",,1,1956,0,11735,1,0,0,0,18679,2006-08,586000
Commercial,1799982210,10050 W APPLETON AV,,2,6212,"Store Building - Single tenant, 1 story",,1,1960,0,3417,1,0,0,0,12610,2006-08,135000
Commercial,2731561000,3860 N PORT WASHINGTON AV,,6,6240,"Store Building - Single tenant, 1 story",,1,1926,0,2908,1,0,0,0,5000,2006-08,95000
Commercial,4703501000,2245 S MUSKEGO AV,,8,6278,Tavern,,2,1913,0,2226,1,0,0,0,1259,2006-08,52500
Commercial,1540041000,7320 W FLORIST AV,,2,6420,Warehouse Building - 1 Story,,1,1966,0,94472,1,0,0,0,303787,2006-08,575000
Commercial,2870619000,3433 N 35TH ST,,7,6242,Warehouse Building - 1 Story,,1,1946,0,4234,1,0,0,0,4662,2006-08,147000
Commercial,2731965000,3707 N RICHARDS ST,,6,6238,Warehouse Building - 1 Story,,1,1956,0,1280,1,0,0,0,83200,2006-08,596500
Vacant Land,1190052000,7455 W GOOD HOPE RD,,9,6206,Commercial Land,,0,0,0,0,1,0,0,0,35768,2006-08,495000
Vacant Land,3470350000,4417 W LISBON AV,,15,6254,Commercial Land,,0,0,0,0,1,0,0,0,7200,2006-08,42000
Vacant Land,5489904000,3574 S CHASE AV,,14,6282,Commercial Land,,0,0,0,0,1,0,0,0,4200,2006-08,47000
Residential,3881609000,3011 W JUNEAU AV,,4,2300,AP 1,Frame,2,1901,0,2770,4,6,1,0,6160,2006-09,185000
Commercial,5800217100,4161 S HOWELL AV,,13,6290,Auto & Auto Body Repair,,1,1946,0,8568,1,0,0,0,35508,2006-09,670000
Commercial,2739984000,3607 N RICHARDS ST,,6,6238,Auto & Auto Body Repair,,1,1980,0,7182,1,0,0,0,20106,2006-09,180000
Commercial,3251001110,2635 W FOND DU LAC AV,,15,6256,Billboard,,0,0,0,0,1,0,0,0,13357,2006-09,200000
Commercial,3600006100,1681 N VAN BUREN ST,,3,6264,Billboard,,0,0,0,0,1,0,0,0,18514,2006-09,1200000
Commercial,690001100,8380 N 76TH ST,,9,6421,"Car Dealer, Truck Dealer",,1,1979,0,24200,1,0,0,0,192143,2006-09,995000
Commercial,4310221100,1101 S 2ND ST,,12,6279,Duplex - Cottage,,2,1907,0,1820,1,0,0,0,5600,2006-09,425000
Commercial,2490510000,5209 W FOND DU LAC AV,,2,6230,Office Building - 1 Story,,1,1964,0,2762,1,0,0,0,9960,2006-09,155000
Commercial,3060601000,2828 N 60TH ST,,10,6244,Office Building - 1 Story,,1.5,1949,0,2272,1,0,0,0,4820,2006-09,90000
Commercial,5790161000,4038 S 13TH ST,,13,6290,Parking Lot,,0,0,0,0,1,0,0,0,30484,2006-09,75000
Commercial,3090901000,3076 N 34TH ST,,7,6242,Residence With Commercial Usage,,2,1922,0,3072,1,0,0,0,4200,2006-09,80000
Commercial,4310143000,1024 S 5TH ST,,12,6275,"Store Bldg - Multi Story (Store & Apt, Store & O",,3,1900,0,15514,1,0,0,0,6201,2006-09,575000
Commercial,4681659000,809 W BURNHAM ST,,12,6278,"Store Bldg - Multi Story (Store & Apt, Store & O",,3,1915,0,8108,1,0,0,0,12785,2006-09,359000
Commercial,5361201000,3104 S 9TH ST,,14,6284,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1929,0,2828,1,0,0,0,2343,2006-09,187000
Commercial,4610675000,1029 W MAPLE ST,,12,6278,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1890,0,2804,1,0,0,0,3600,2006-09,90000
Commercial,4600177000,2000 S 14TH ST,,12,6278,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1904,0,2178,1,0,0,0,3500,2006-09,85000
Commercial,3281663000,4519 W CENTER ST,,15,6250,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1925,0,1919,1,0,0,0,1120,2006-09,85000
Commercial,4710689000,3000 W LINCOLN AV,,8,6283,Tavern,,2,1900,0,5390,1,0,0,0,8280,2006-09,270000
Commercial,5360203000,731 W OKLAHOMA AV,,14,6284,Tavern,,2,1912,0,3078,1,0,0,0,4872,2006-09,169500
Commercial,5100119100,2758 S 35TH ST,,11,6283,Tavern,,1,1890,0,2128,1,0,0,0,10800,2006-09,205000
Commercial,2510408000,7210 W CAPITOL DR,,2,6230,Used Car Sale,,1,1965,0,5700,1,0,0,0,19440,2006-09,400000
Commercial,1379989100,3505 W KIEHNAU AV,,1,6216,Warehouse Building - 1 Story,,1,1935,0,10499,1,0,0,0,58937,2006-09,239000
Commercial,3491308100,3109 W LISBON AV,,15,6254,Warehouse Building - 1 Story,,1,1954,0,6575,1,0,0,0,32021,2006-09,120000
Commercial,5989948000,2008 W LAYTON AV,,13,6290,Beer Depot & Liquor Store,,2,1953,0,3807,1,0,0,0,11716,2006-10,425000
Commercial,6269998100,4727 S HOWELL AV,,13,6290,Billboard,,0,0,0,0,1,0,0,0,7488,2006-10,285000
Commercial,2510117000,7484 W APPLETON AV,,2,6226,Cottage,,1,1946,0,861,1,0,0,0,7200,2006-10,200000
Commercial,2550058211,10000 W CAPITOL DR,,5,6226,"Custard Stand, Drive-In",,1,1962,0,1952,1,0,0,0,15000,2006-10,235000
Commercial,3281101110,2436 N 50TH ST,,15,6449,"Licensed Res Care Facility,  Halfway House, etc.",,2,1929,0,25861,1,0,0,0,31440,2006-10,1550000
Commercial,2909993000,6798 W APPLETON AV,,10,6475,Motel,,2,1960,0,11520,1,0,0,0,16800,2006-10,775000
Commercial,2690434000,3420 N 35TH ST,,7,6240,Not Listed (Exm or Mfg),,0,0,0,0,1,0,0,0,571725,2006-10,2150000
Commercial,3910751000,901 W JUNEAU AV,,4,6447,Office Building - Class D,,1,1937,0,1287,1,0,0,0,19123,2006-10,496800
Commercial,4680989000,1026 W LINCOLN AV,,12,6281,Office Building - Multi Story ( Ofc & Apt),,2,1905,0,2400,1,0,0,0,1996,2006-10,156500
Commercial,1559999111,6301 W MILL RD,,9,6208,Service Building,,1,1968,0,12005,1,0,0,0,459122,2006-10,762500
Commercial,1399709100,5132 W MILL RD,,9,6216,Sit Down Restaurant,,2,1946,0,8220,1,0,0,0,16500,2006-10,500000
Commercial,5001042000,2306 S KINNICKINNIC AV,,14,6282,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1897,0,13630,1,0,0,0,9013,2006-10,850000
Commercial,4660512000,2208 S KINNICKINNIC AV,,14,6282,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1880,0,3162,1,0,0,0,3632,2006-10,165000
Commercial,4660509000,2220 S KINNICKINNIC AV,,14,6282,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1900,0,2900,1,0,0,0,2425,2006-10,165000
Commercial,3100458100,2024 W CENTER ST,,15,6256,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1909,0,2704,1,0,0,0,5580,2006-10,44400
Commercial,4660511000,2212 S KINNICKINNIC AV,,14,6282,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1890,0,2678,1,0,0,0,3243,2006-10,165000
Commercial,1870606120,8301 W SILVER SPRING DR,,2,6212,Store Building - Multiple Tenants,,1,1962,0,6114,1,0,0,0,14375,2006-10,265000
Commercial,2050102000,4871 N GREEN BAY AV,,1,6232,Store Building - Multiple Tenants,,1,1957,0,1610,1,0,0,0,11475,2006-10,85000
Commercial,430421000,8311 W BROWN DEER RD,,9,6202,"Store Building - Single tenant, 1 story",,1,1976,0,2668,1,0,0,0,18750,2006-10,330000
Commercial,1249994100,6914 N TEUTONIA AV,,1,6216,Strip Shopping Center,,1,1968,0,3775,1,0,0,0,12703,2006-10,223000
Commercial,2822105000,3474 N 2ND ST,,6,6240,Tavern,,2,1914,0,4250,1,0,0,0,3025,2006-10,32000
Commercial,2822105000,3474 N 2ND ST,,6,6240,Tavern,,2,1914,0,4250,1,0,0,0,3025,2006-10,110000
Commercial,5000257000,2599 S LOGAN AV,,14,6282,Tavern,,2,1900,0,2612,1,0,0,0,3000,2006-10,200000
Commercial,1060101000,7240 W GOOD HOPE RD,,9,6206,Used Car Sale,,1,1985,0,2101,1,0,0,0,23052,2006-10,280000
Lg Apartment,1020612000,3924 W GOOD HOPE RD,"12: 2-Br ,6: 2-Br ,6: 2-Br ",1,6970,"Apartment: 12: 2-Br ,6: 2-Br ,6: 2-Br  Units",,2,1985,0,24466,1,0,0,0,0,2006-11,982000
Lg Apartment,4010914100,2929 W WISCONSIN AV,"4: 1-Br ,1: 2-Br ,10: 1-Br ,12: 1-Br ,12: 1-Br ",4,6976,"Apartment: 4: 1-Br ,1: 2-Br ,10: 1-Br ,12: 1-Br ",,3,1974,0,27651,1,0,0,0,13000,2006-11,1075000
Lg Apartment,50001100,9155 N JADAM LA,"50: 2-Br ,22: 3-Br ",9,6970,"Apartment: 50: 2-Br ,22: 3-Br  Units",,2,1992,0,83032,1,0,0,0,184069,2006-11,2500000
Lg Apartment,780111000,10000 W FOUNTAIN AV,"56: 1-Br ,42: 1-Br ,24: 1-Br ,40: 2-Br ,32: 2-Br",9,6970,"Apartment: 56: 1-Br ,42: 1-Br ,24: 1-Br ,40: 2-B",,2,1990,0,197426,1,0,0,0,0,2006-11,15290000
Commercial,399989212,8661 N 107TH ST,,9,6202,Auto & Auto Body Repair,,1,1920,0,5888,1,0,0,0,8400,2006-11,300000
Commercial,2501055100,4357 N 60TH ST,,2,6230,Billboard,,0,0,0,0,1,0,0,0,18583,2006-11,250000
Commercial,3113024000,3038 N TEUTONIA AV,,6,6240,Billboard,,0,0,0,0,1,0,0,0,3520,2006-11,40000
Commercial,3611994100,1254 N MARTIN L KING JR DR,,6,6447,Multi Story Warehouse,,2,1903,0,11973,1,0,0,0,61924,2006-11,28530000
Commercial,3611994100,1254 N MARTIN L KING JR DR,,6,6447,Multi Story Warehouse,,2,1903,0,11973,1,0,0,0,61924,2006-11,219214
Commercial,2640123000,7115 W CAPITOL DR,,10,6230,Office Building - 1 Story,,1,1954,0,3884,1,0,0,0,5040,2006-11,150000
Commercial,3102206000,3004 N 27TH ST,,7,6240,Office Building - 1 Story,,1,1924,0,928,1,0,0,0,4690,2006-11,70000
Commercial,2630416110,3953 N 76TH ST,,5,6226,Office Building - Multi Story ( Ofc & Apt),,2,1970,0,21000,1,0,0,0,19200,2006-11,315000
Commercial,2059984211,4893 N GREEN BAY AV,,1,6232,Office Building - Multi Story ( Ofc & Apt),,2,1963,0,2940,1,0,0,0,5238,2006-11,150000
Commercial,3151006000,3041 N OAKLAND AV,,3,6262,Residence With Commercial Usage,,2,1918,0,2642,1,0,0,0,3600,2006-11,220000
Commercial,3050937100,6153 W APPLETON AV,,10,6226,Residence With Commercial Usage,,1,1968,0,1727,1,0,0,0,8640,2006-11,155000
Commercial,4601665000,1679 S MUSKEGO AV,,12,6278,Single Tenant Multi Story Retail,,2,1903,0,10350,1,0,0,0,6225,2006-11,135000
Commercial,1190013000,7130 N 76TH ST,,9,6440,Sit Down Restaurant,,1,1972,0,5896,1,0,0,0,51490,2006-11,635000
Commercial,3190307100,2601 N DOWNER AV,,3,6415,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1909,0,24329,1,0,0,0,12810,2006-11,2577900
Commercial,4710079000,1900 S 31ST ST,,8,6274,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1934,0,6476,1,0,0,0,3335,2006-11,290000
Commercial,3661715000,3718 W VLIET ST,,15,6254,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1910,0,3476,1,0,0,0,3600,2006-11,65000
Commercial,4660509000,2220 S KINNICKINNIC AV,,14,6282,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1900,0,2900,1,0,0,0,2425,2006-11,207500
Commercial,4611341000,1651 S 11TH ST,,12,6280,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1890,0,2747,1,0,0,0,4200,2006-11,75000
Commercial,2820207000,3442 N PORT WASHINGTON AV,,6,6240,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1954,0,2612,1,0,0,0,5016,2006-11,71000
Commercial,4970805000,2628 S 13TH ST,,12,6281,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1903,0,2496,1,0,0,0,3600,2006-11,97000
Commercial,1540002100,6330 N 76TH ST,,2,6415,"Store Building - Single tenant, 1 story",,1,1996,0,16709,1,0,0,0,107360,2006-11,2417800
Commercial,3590221210,1650 N FARWELL AV,,3,6415,"Store Building - Single tenant, 1 story",,1,1995,0,16204,1,0,0,0,53107,2006-11,3823400
Commercial,3290312100,5929 W LISBON AV,,10,6415,"Store Building - Single tenant, 1 story",,1,1996,0,15160,1,0,0,0,48712,2006-11,2718500
Commercial,1930705100,3030 W VILLARD AV,,1,6415,"Store Building - Single tenant, 1 story",,1,1998,0,13296,1,0,0,0,40646,2006-11,2367100
Commercial,4611364110,1135 W LAPHAM BL,,12,6278,"Store Building - Single tenant, 1 story",,1,1970,0,9054,1,0,0,0,10132,2006-11,175000
Commercial,3922870000,270 E HIGHLAND AV,,4,6460,"Store Building - Single tenant, 1 story",,1,1901,0,2811,1,0,0,0,1304,2006-11,342500
Commercial,2870561000,4246 W BURLEIGH ST,,7,6418,Svs Station w Conv Store,,1,1965,0,2085,1,0,0,0,12122,2006-11,900000
Commercial,6259977100,4939 S 6TH ST,,13,6422,Trucking Terminal,,1,1956,0,21928,1,0,0,0,209959,2006-11,1050000
Commercial,3060783000,5816 W APPLETON AV,,10,6250,Used Car Sale,,1,1964,0,560,1,0,0,0,7092,2006-11,155000
Commercial,2310252000,2432 W CORNELL ST,,1,6234,Warehouse Building - 1 Story,,1,1944,0,24891,1,0,0,0,29403,2006-11,162500
Vacant Land,2250675100,4777 N 68TH ST,,2,6218,Commercial Land,,0,0,0,0,1,0,0,0,10500,2006-11,55000
Lg Apartment,2080274100,4903 N 39TH ST,"61: 1-Br ,12: 2-Br ,1: 3-Br ",1,6971,"Apartment: 61: 1-Br ,12: 2-Br ,1: 3-Br  Units",,2,1955,0,46644,1,0,0,0,66309,2006-12,1650000
Lg Apartment,3920001121,135 W WELLS ST,,4,6974,Apartment:  Units,,8,1896,0,102752,1,0,0,0,14682,2006-12,4270000
Commercial,3101702000,3064 N 27TH ST,,7,6240,Billboard,,0,0,0,0,1,0,0,0,12717,2006-12,315000
Commercial,2870621000,3421 N 35TH ST,,7,6242,Church,,2,1946,0,7000,1,0,0,0,4661,2006-12,160000
Commercial,2270764100,5810 W FOND DU LAC AV,,7,6230,Day Care Center,,1,1967,0,5175,1,0,0,0,9893,2006-12,230000
Commercial,1820341000,12000 W SILVER SPRING DR,,5,6423,Mini Warehouse,,1,1977,0,37840,1,0,0,0,90648,2006-12,1100000
Commercial,5269971100,3238 S 92ND ST,,11,6288,Residence With Commercial Usage,,1,1940,0,1758,1,0,0,0,13002,2006-12,150000
Commercial,409983100,8550 N GRANVILLE RD,,9,6202,Salvage Yard,,1,1970,0,8601,1,0,0,0,235660,2006-12,350000
Commercial,4601060000,1400 W MITCHELL ST,,12,6280,Service Building,,1,1954,0,3632,1,0,0,0,4200,2006-12,200000
Commercial,1110123000,10950 W GOOD HOPE RD,,5,6440,Sit Down Restaurant,,1,2001,0,7074,1,0,0,0,75568,2006-12,2750000
Commercial,5959866118,130 W LAYTON AV,,13,6440,Sit Down Restaurant,,1,1964,0,4966,1,0,0,0,39257,2006-12,1418000
Commercial,5071223000,3068 S 13TH ST,,14,6284,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1928,0,7630,1,0,0,0,4575,2006-12,250000
Commercial,3060800000,5720 W CENTER ST,,10,6250,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1928,0,5320,1,0,0,0,4332,2006-12,207500
Commercial,4050810100,6732 W FAIRVIEW AV,,10,6272,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1925,0,5280,1,0,0,0,6790,2006-12,402500
Commercial,5050904000,2663 S HOWELL AV,,14,6282,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1912,0,4396,1,0,0,0,3750,2006-12,232000
Commercial,4360312000,3737 W NATIONAL AV,,8,6274,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1930,0,3860,1,0,0,0,4200,2006-12,211000
Commercial,3879995000,971 N 37TH ST,,15,6270,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1890,0,3160,1,0,0,0,3600,2006-12,85800
Commercial,4010960000,500 N 29TH ST,,4,6270,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1875,0,2688,1,0,0,0,1792,2006-12,85000
Commercial,4692725000,2121 S 16TH ST,,12,6278,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1900,0,2232,1,0,0,0,3120,2006-12,44500
Commercial,2490474110,5444 W FOND DU LAC AV,,7,6230,Store Building - Multiple Tenants,,1,1969,0,14140,1,0,0,0,24566,2006-12,750000
Commercial,2700214000,3700 N 27TH ST,,7,6240,"Store Building - Single tenant, 1 story",,1,1951,0,3564,1,0,0,0,7770,2006-12,175000
Commercial,3460115000,5723 W NORTH AV,,10,6252,"Store Building - Single tenant, 1 story",,1,1922,0,676,1,0,0,0,5034,2006-12,226000
Commercial,400041000,8628 N 107TH ST,,9,6418,"Svc Station w Conv, Retail, Restaurant and Carwa",,1,1979,0,6752,1,0,0,0,20609,2006-12,805000
Commercial,6909849115,2000 W COLLEGE AV,,13,6418,Svs Station w Conv Store,,1,1967,0,2270,1,0,0,0,20142,2006-12,758300
Commercial,1049985141,5990 W GOOD HOPE RD,,9,6418,Svs Station w Conv Store,,1,1979,0,1248,1,0,0,0,40000,2006-12,893800
Commercial,5030647000,2900 S KINNICKINNIC AV,,14,6282,Tavern,,2,1890,0,3666,1,0,0,0,16800,2006-12,360000
Commercial,4330212000,1501 W SCOTT ST,,12,6277,Tavern,,2,1892,0,1870,1,0,0,0,3210,2006-12,115000
Commercial,5000314000,1047 E POTTER AV,,14,6282,Tavern,,2,1890,0,1680,1,0,0,0,7500,2006-12,195000
Commercial,4611350000,1122 W HISTORIC MITCHELL ST,,12,6280,Theater,,1,1923,0,22460,1,0,0,0,16800,2006-12,450000
