PropType,Taxkey,Address,CondoProject,District,Nbhd,Style,Extwall,Stories,Year_Built,Nr_of_rms,Fin_sqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
Residential,5470431000,3606 S PINE AV,,14,4620,Ranch,Aluminum / Vinyl,1,1950,0,713,1,2,1,0,3720,2014-04,118800
Residential,5401156000,3428 S ALABAMA AV,,14,4580,Ranch,Aluminum / Vinyl,1,1943,0,686,1,2,1,0,4800,2014-04,118000
Residential,4661230000,2219 S MOUND ST,,14,4510,Residence O/S,Frame,1.5,1900,0,1412,1,2,2,0,4290,2014-04,239000
Residential,5010046000,1910 E IRON ST,,14,4560,Residence O/S,Frame,1.5,1905,0,1401,1,3,1,0,1800,2014-04,128000
Residential,5039986000,2779 S DELAWARE AV,,14,4540,Residence O/S,Aluminum / Vinyl,1.5,1926,0,1153,1,3,2,0,2880,2014-04,178000
Residential,5070886100,833 W MANITOBA ST,,14,4180,Triplex,Brick,2,1919,0,3425,3,6,4,0,5580,2014-04,125500
Residential,5361731000,3228 S 13TH ST,,14,4520,Triplex,Aluminum / Vinyl,1.5,1906,0,1894,3,4,3,0,3660,2014-04,86000
Residential,3491593000,1905 N 32ND ST,,15,2400,Duplex O/S,Aluminum / Vinyl,1.5,1898,0,2281,2,2,2,0,2400,2014-04,61500
Residential,3481118000,2118 N 36TH ST,,15,2380,Residence O/S,Aluminum / Vinyl,2,1900,0,1756,1,3,1,1,3600,2014-04,35000
Residential,3110825111,1327 W ALBANY PL,,15,2870,Residence O/S,Aluminum / Vinyl,1,1905,0,1276,1,5,1,1,7750,2014-04,16000
Condominium,3591531000,1522 N PROSPECT AV,1522 ON THE LAKE CONDOMINIUMS,4,5951,HI RISE,,1,2002,4,1491,1,2,2,0,0,2014-04,330000
Condominium,3601605000,601 E OGDEN AV,601 LOFTS ,4,5662,APARTMENT,,1,2006,5,1273,1,1,1,0,0,2014-04,216900
Condominium,3601595000,601 E OGDEN AV,601 LOFTS ,4,5662,APARTMENT,,1,2006,5,1095,1,1,1,0,0,2014-04,210000
Condominium,780158000,7968 N 107TH ST,ARBOR RIDGE,9,5103,APARTMENT,,1,1999,5,1125,1,2,2,0,0,2014-04,87500
Condominium,5010481000,25254E S SHORE DR,BAYVIEW TERRACE,14,5293,HI-RISE,,1,1965,3,860,1,1,1,0,0,2014-04,115000
Condominium,5010586100,2525 S SHORE DR,BAYVIEW TERRACE,14,5293,HI-RISE,,1,1965,3,860,1,1,1,0,0,2014-04,112900
Condominium,6241672000,4912-F S 19TH ST,BOSTONIAN VILLAGE SOUTH,13,5330,SPLIT LEVEL,,1.5,1975,5,1164,1,2,2,0,0,2014-04,79000
Condominium,3592219000,1313 N FRANKLIN PL,BREAKWATER CONDOS,4,5811,HI-RISE,,0,2009,0,2576,1,3,3,0,0,2014-04,880000
Condominium,3960430000,239 E CHICAGO ST,CITYSIDE PLAZA,4,5384,WAREHOUSE,,0,1915,0,1142,1,1,1,0,0,2014-04,223020
Condominium,2550129000,4215210 N 100TH ST,CLOISTERS NW,5,5210,APARTMENT,,1,1975,5,1051,1,2,2,0,0,2014-04,53000
Condominium,2550143000,4215240 N 100TH ST,CLOISTERS NW,5,5210,APARTMENT,,1,1975,4,988,1,2,2,0,0,2014-04,50000
Condominium,3930682000,1108 N MILWAUKEE ST,COURTYARD SQUARE,4,5987,APARTMENT,,1,1983,5,975,1,2,2,0,0,2014-04,144000
Condominium,3930721000,1108 N MILWAUKEE ST,COURTYARD SQUARE,4,5987,APARTMENT,,1,1983,5,975,1,2,2,0,0,2014-04,150000
Condominium,3591211000,1633 N PROSPECT AV,DIAMOND TOWER,3,5920,HI-RISE,,1,1982,3,755,1,1,1,0,0,2014-04,140000
Condominium,3541854000,1902 N COMMERCE ST,EDGE CONDOMINIUMS,6,5825,APARTMENT,,1,2010,4,964,1,1,1,0,0,2014-04,209900
Condominium,3191113000,2025 E GREENWICH AV,GEORGIAN COURT,3,5715,APARTMENT,,1.5,1969,4,964,1,2,1,0,0,2014-04,132000
Condominium,4290140000,601 E ERIE ST,HARBOR FRONT,4,5392,APARTMENT,,1,2004,3,880,1,1,1,0,0,2014-04,260000
Condominium,4290204000,601 E ERIE ST,HARBOR FRONT,4,5392,APARTMENT,,1,2004,3,880,1,1,1,0,0,2014-04,270000
Condominium,2812758000,3059 N WEIL ST,HI-FI LOFTS CONDOMINIUMS,3,5720,APARTMENT,,1,1904,3,873,1,1,1,0,0,2014-04,113000
Condominium,2812736000,3059 N WEIL ST,HI-FI LOFTS CONDOMINIUMS,3,5720,APARTMENT,,1,1904,1,749,1,1,1,0,0,2014-04,106000
Condominium,740149100,8309J N 107TH ST,HIGHLANDS ON PARK,9,5100,MIXED STYLES,,2,1974,4,1029,1,2,1,1,0,2014-04,28500
Condominium,3551943000,1150 E KANE PL,KANE COMMONS,3,5807,TOWNHOUSE,,2,2008,4,1055,1,2,1,1,0,2014-04,155000
Condominium,3591648000,1660 N PROSPECT AV,LANDMARK ON THE LAKE,4,5921,APARTMENT,,1,1990,4,996,1,2,2,0,0,2014-04,190000
Condominium,3960299000,191 N BROADWAY ,LOFTS ON BROADWAY,4,5389,APARTMENT,,1,1895,4,1234,1,1,2,0,0,2014-04,280000
Condominium,3960286000,191 N BROADWAY ,LOFTS ON BROADWAY,4,5389,APARTMENT,,1,1895,3,1001,1,1,1,0,0,2014-04,178000
Condominium,3601382000,1515 N VAN BUREN ST,LYON COURT,3,5957,APARTMENT,,2,1999,4,1562,1,2,2,0,0,2014-04,258000
Condominium,1470160000,11947 W APPLETON AV,MILL VALLEY,5,5170,MIXED STYLES,,2,1971,4,1056,1,2,1,1,0,2014-04,60000
Condominium,310252000,9023 N 70TH ST,NORTHRIDGE EASTBAY,9,5020,TOWN HOUSE,,2,1973,4,1295,1,2,1,1,0,2014-04,60000
Condominium,70084000,6981 W GLENBROOK RD,NORTHRIDGE WOOD LAKE,9,5010,TOWN HOUSE,,1,1973,4,898,1,2,1,1,0,2014-04,51500
Condominium,4280926000,106 W SEEBOTH ST,POINT ON THE RIVER CONDOS,12,5388,UNKWN,,1,0,4,1488,1,2,2,0,0,2014-04,475000
Condominium,4911186100,2650 S 60TH ST,RAVINA PARC,11,5282,BI/TRI,,1,1966,3,650,1,1,1,0,0,2014-04,44500
Condominium,3930280100,929 N ASTOR ST,REGENCY HOUSE,4,5990,HI-RISE,,1,1968,4,1211,1,1,2,0,0,2014-04,230000
Condominium,2801701000,1339A E RANDOLPH CT,RIVER WOODS-ASH-(THE GLADES) ,3,5445,APARTMENT,,1,1958,4,767,1,2,1,0,0,2014-04,54100
Condominium,3611909000,730 N PLANKINTON AV,RIVERFRONT LOFTS,4,5997,APARTMENT,,1,1916,6,1922,1,2,2,0,0,2014-04,320000
Condominium,3970265000,141 N WATER ST,RIVERWALK PLAZA,4,5395,APARTMENT,,1,1894,2,1127,1,1,1,0,0,2014-04,225500
Condominium,3970308000,201 N WATER ST,RIVERWALK PLAZA,4,5395,APARTMENT,,1,1889,2,907,1,1,1,0,0,2014-04,155000
Condominium,430535000,7606 W HEATHER AV,SERVITE WOODS (TRILEVEL & BILEVEL),9,5069,BILEVEL,,2,1978,6,1508,1,2,2,0,0,2014-04,57250
Condominium,430512000,7760 W HEATHER AV,SERVITE WOODS (TRILEVEL & BILEVEL),9,5069,TRILEVEL,,1.5,1978,5,1292,1,2,2,0,0,2014-04,34000
Condominium,2620732000,903432 W LISBON AV,VILLA DU COURS (ATRIUM),5,5221,MIXED STYLES,,1,1975,4,928,1,2,1,0,0,2014-04,53500
Condominium,2620897100,3765305 N 88TH ST,VILLA DU COURS (ELEVATOR),5,5220,APARTMENT,,1,1974,4,1067,1,2,2,0,0,2014-04,53000
Condominium,2620783000,9002207 W LISBON AV,VILLA DU COURS (ELEVATOR),5,5220,APARTMENT,,1,1974,4,1015,1,2,1,1,0,2014-04,44900
Condominium,3960375000,525 E CHICAGO ST,WAREHOUSE 525 CONDOMINIUM,4,5386,WAREHOUSE,,1,1916,3,813,1,1,1,0,0,2014-04,153000
Condominium,3970452000,413 N 2ND ST,WAREHOUSE LOFTS,4,5398,APARTMENT,,1,1894,4,1697,1,2,2,0,0,2014-04,372500
Condominium,3910795000,606 W WISCONSIN AV,WISCONSIN TOWER,4,5999,Apartment,,1,1929,3,714,1,1,1,0,0,2014-04,95000
Condominium,341153000,9325J W ALLYN ST,WOODLANDS,9,5060,TOWN HOUSE,,2.5,1970,5,1054,1,3,1,1,0,2014-04,16000
Lg Apartment,2311030000,4539 N TEUTONIA AV,4: 2-Br ,1,6691,Apartment: 4: 2-Br  Units,,2,1945,0,3500,1,0,0,0,6600,2014-04,102000
Lg Apartment,3550121000,1508 E IRVING PL,4: 1-Br ,3,6750,Apartment: 4: 1-Br  Units,,2,1890,0,2383,1,0,0,0,3246,2014-04,215000
Lg Apartment,2240001110,8227 W APPLETON AV,"4: 1-Br ,2: 2-Br ",5,6673,"Apartment: 4: 1-Br ,2: 2-Br  Units",,2,1958,0,4972,1,0,0,0,6360,2014-04,210000
Lg Apartment,341189000,8835 N SWAN RD,"4: 1-Br ,8: 2-Br ",9,6870,"Apartment: 4: 1-Br ,8: 2-Br  Units",,2,1978,0,9700,1,0,0,0,26499,2014-04,447700
Lg Apartment,5591019000,7638 W HOWARD AV,4: 2-Br ,11,6820,Apartment: 4: 2-Br  Units,,2,1959,0,3354,1,0,0,0,9600,2014-04,234000
Lg Apartment,5001026100,533 E LINCOLN AV,4: 1-Br ,14,6860,Apartment: 4: 1-Br  Units,,2,1890,0,2778,1,0,0,0,6850,2014-04,182500
Commercial,4610602000,1022 W MAPLE ST,,12,6278,Service Building,,1,1968,0,2826,1,0,0,0,3060,2014-04,100000
Commercial,4351252000,3232 W GREENFIELD AV,,8,6274,"Store Bldg - Multi Story (Store & Apt, Store & O",,2,1922,0,3600,1,0,0,0,4800,2014-04,170000
Commercial,4959998000,2003 W LINCOLN AV,,8,6281,Store Building - Multiple Tenants,,1,1910,0,1652,1,0,0,0,4200,2014-04,71900
Commercial,3220974100,509 W CENTER ST,,6,6258,"Store Building - Single tenant, 1 story",,1,1918,0,14796,1,0,0,0,22585,2014-04,250000
Commercial,5070928000,3001 S 6TH ST,,14,6284,Tavern,,2,1928,0,9379,1,0,0,0,8540,2014-04,190000
Residential,2320301000,4743 N GREEN BAY AV,,1,1340,Cape Cod,Brick,1,1951,0,1054,1,2,1,0,11138,2014-05,65000
Residential,1700820000,5770 N 33RD ST,,1,900,Ranch,Stone,1,1954,0,1271,1,3,2,0,8640,2014-05,67000
Residential,1919825000,5359 N 44TH ST,,1,1140,Ranch,Brick,1,1953,0,1078,1,3,1,1,6100,2014-05,85900
Residential,2120726100,7116 W HAMPTON AV,,2,1480,Cape Cod,Brick,1,1951,0,1438,1,3,2,0,4800,2014-05,115900
Residential,2260252000,6124 W SPENCER PL,,2,1490,Cape Cod,Brick,1,1954,0,1233,1,3,1,0,5760,2014-05,95000
Residential,2260572000,6556 W MEDFORD AV,,2,1490,Cape Cod,Brick,1,1955,0,1074,1,3,1,0,4800,2014-05,33250
Residential,2260933000,4418 N 64TH ST,,2,1490,Cape Cod,Aluminum / Vinyl,1,1950,0,1034,1,3,2,0,5460,2014-05,90000
Residential,1450030000,10247 W KIEHNAU AV,,2,820,Colonial,Frame,2,1969,0,2785,1,4,2,1,10337,2014-05,128000
Residential,1440175000,9204 W EDGEWATER DR,,2,480,Colonial,Aluminum / Vinyl,2,2001,0,2530,1,4,2,1,10172,2014-05,240000
Residential,1750363000,7500 W CARMEN AV,,2,980,Ranch,Aluminum / Vinyl,1,1962,0,1152,1,3,1,1,4800,2014-05,72900
Residential,1780065000,5766 N 98TH ST,,2,1020,Ranch,Brick,1,1962,0,1090,1,3,1,1,4920,2014-05,85000
Residential,1510084000,9518 W KAUL AV,,2,50,Ranch,Brick,1,1961,0,1039,1,3,1,1,7200,2014-05,89900
Residential,2120148000,5125 N 70TH ST,,2,1380,Ranch,Brick,1,1955,0,1035,1,2,1,0,5160,2014-05,91500
Residential,2500420000,4148 N 68TH ST,,2,1490,Ranch,Aluminum / Vinyl,1,1955,0,942,1,3,2,0,5664,2014-05,73000
Residential,1860043000,8825 W CUSTER AV,,2,1400,Ranch,Aluminum / Vinyl,1,1958,0,936,1,3,1,0,7200,2014-05,87000
Residential,2130461000,7937 W GRANTOSA DR,,2,1400,Ranch,Frame,1,1955,0,936,1,3,1,0,6000,2014-05,59000
Residential,1750030000,7070 W THURSTON CT,,2,980,Ranch,Aluminum / Vinyl,1,1955,0,912,1,3,1,0,8460,2014-05,56000
Residential,2250103000,4562 N 72ND ST,,2,1480,Ranch,Brick,1,1958,0,888,1,2,1,0,5080,2014-05,49000
Residential,3550665000,1870 N WARREN AV,,3,3240,Cottage,Frame,1,1890,0,1184,1,3,1,0,2540,2014-05,162300
Residential,3550277000,1926 N BARTLETT AV,,3,3190,Cottage,Aluminum / Vinyl,1.5,1880,0,948,1,2,1,0,3600,2014-05,146000
Residential,3550822000,1728 N HUMBOLDT AV,,3,3240,Cottage,Frame,1,1890,0,792,1,2,1,0,2780,2014-05,120000
Residential,3150327000,2930 N NEWHALL ST,,3,3150,Dplx Bungalow,Aluminum / Vinyl,2,1915,0,2620,2,4,2,0,4800,2014-05,188000
Residential,2812065000,3145 N HUMBOLDT BL,,3,3320,Dplx Bungalow,Aluminum / Vinyl,2,1927,0,2202,2,4,2,0,4422,2014-05,130000
Residential,2810766000,3440 N FRATNEY ST,,3,2880,Dplx Bungalow,Aluminum / Vinyl,1.5,1921,0,1678,2,4,2,0,3690,2014-05,142000
Residential,3160725000,2844 N MURRAY AV,,3,3160,Duplex O/S,Frame,2,1910,0,2504,2,6,2,0,4760,2014-05,265000
Residential,3200519000,2631 N BARTLETT AV,,3,3190,Duplex O/S,Frame,2,1913,0,2310,2,4,2,0,3600,2014-05,193000
Residential,2780265000,3245 N LAKE DR,,3,3060,Mansion,Brick,2,1912,0,7502,1,8,5,2,18461,2014-05,1195000
Residential,3170185000,2950 N SHEPARD AV,,3,3060,Mansion,Brick,2,1906,0,5977,1,7,5,1,8400,2014-05,699900
Residential,3170012000,3036 N MARIETTA AV,,3,3060,Mansion,Brick,2,1912,0,5044,1,5,3,1,9600,2014-05,775000
Residential,2780690000,3405 N HACKETT AV,,3,3060,Residence O/S,Stucco,2,1915,0,3016,1,5,2,2,7800,2014-05,430000
Residential,2780249000,3242 N SHEPARD AV,,3,3060,Residence O/S,Aluminum / Vinyl,2,1908,0,2310,1,5,2,0,3600,2014-05,268000
Residential,2790012000,3427 N MARYLAND AV,,3,3060,Residence O/S,Brick,2,1922,0,2198,1,3,2,1,7800,2014-05,394100
Residential,2780076000,3235 N SHEPARD AV,,3,3060,Residence O/S,Aluminum / Vinyl,2,1908,0,2106,1,5,1,1,4200,2014-05,199900
Residential,3170113000,2920 N DOWNER AV,,3,3060,Residence O/S,Stucco,1.5,1919,0,2096,1,4,1,2,6000,2014-05,263000
Residential,3212016000,2515 N WEIL ST,,3,2890,Residence O/S,Frame,1,1891,0,1343,1,3,1,0,1800,2014-05,107500
Residential,2801207000,3377 N BARTLETT AV,,3,3150,Residence O/S,Aluminum / Vinyl,1,1924,0,1239,1,4,1,1,3600,2014-05,215000
Residential,3600206000,1672 N ASTOR ST,,3,3240,Triplex,Aluminum / Vinyl,2,1890,0,2618,3,4,3,0,3600,2014-05,285000
Residential,3651343000,3132 W MC KINLEY BL,,4,2300,Colonial,Block,2,1907,0,2326,1,4,2,0,3300,2014-05,130000
Residential,4000050000,531 N 26TH ST,,4,3040,Residence O/S,Aluminum / Vinyl,2,1885,0,2208,1,4,2,0,3809,2014-05,47500
Residential,2611381000,3630 N 94TH ST,,5,2100,Cape Cod,Brick,1,1948,0,1773,1,3,2,0,4800,2014-05,155500
Residential,2230371000,8919 W HERBERT AV,,5,1460,Cape Cod,Brick,1,1955,0,1554,1,3,1,1,7200,2014-05,84900
Residential,2930085000,3149 N 87TH ST,,5,2100,Cape Cod,Aluminum / Vinyl,1,1950,0,1554,1,2,2,0,6360,2014-05,83800
Residential,3030993000,2808 N 83RD ST,,5,2080,Cape Cod,Brick,1,1947,0,1361,1,3,1,0,5760,2014-05,152500
Residential,3030337000,2912 N 79TH ST,,5,2080,Cape Cod,Brick,1,1940,0,1304,1,3,1,1,5376,2014-05,149500
Residential,2630533000,3825 N 77TH ST,,5,2040,Cape Cod,Aluminum / Vinyl,1,1954,0,1293,1,4,1,0,4800,2014-05,99000
Residential,2630826000,3635 N 80TH ST,,5,2040,Cape Cod,Brick,1,1955,0,1203,1,4,1,0,5808,2014-05,122500
Residential,2930857000,3340 N 89TH ST,,5,2100,Cape Cod,Aluminum / Vinyl,1,1950,0,1188,1,3,1,0,5000,2014-05,116000
Residential,2920478000,3132 N 79TH ST,,5,2100,Cape Cod,Brick,1,1949,0,1186,1,3,2,0,5376,2014-05,103000
Residential,3030348000,2901 N 79TH ST,,5,2080,Cape Cod,Frame,1,1948,0,1176,1,3,1,1,5376,2014-05,134000
Residential,2610053000,3742 N 97TH PL,,5,2100,Cape Cod,Aluminum / Vinyl,1,1940,0,833,1,2,1,0,4800,2014-05,82500
Residential,1130101000,7118 N 124TH ST,,5,820,Colonial,Masonry / Frame,2,1973,0,3269,1,4,2,2,21780,2014-05,215000
Residential,2940227000,3234 N 95TH ST,,5,2120,Colonial,Masonry / Frame,2,1951,0,1853,1,3,1,1,7800,2014-05,189000
Residential,3030717000,8318 W CENTER ST,,5,2080,Duplex N/S,Brick,2,1952,0,1876,2,4,2,0,5002,2014-05,128000
Residential,2170048000,4946 N 108TH ST,,5,1040,Duplex N/S,Aluminum / Vinyl,1.5,1959,0,1740,2,4,2,0,7440,2014-05,94400
Residential,1130132000,7040 N 124TH ST,,5,820,Ranch,Stone,1,1962,0,2132,1,4,2,1,21780,2014-05,204500
Residential,1480116000,12034 W KAUL AV,,5,780,Ranch,Aluminum / Vinyl,1,1971,0,2048,2,4,4,0,10950,2014-05,194900
Residential,2550038000,10165 W GRANTOSA DR,,5,1460,Ranch,Brick,1,1956,0,1560,1,3,1,1,9922,2014-05,111000
Residential,1160205000,6958 N PARK MANOR DR,,5,440,Ranch,Frame,1,1966,0,1519,1,3,1,1,12000,2014-05,152900
Residential,2920702000,3270 N 84TH ST,,5,2100,Ranch,Frame,1,1949,0,1313,1,4,2,0,5520,2014-05,71425
Residential,2230268000,4718 N 90TH ST,,5,1460,Ranch,Brick,1,1966,0,1302,1,3,1,1,5805,2014-05,121700
Residential,2940376000,3133 N COLONIAL DR,,5,2140,Ranch,Stone,1,1953,0,1302,1,3,1,1,8320,2014-05,145000
Residential,2520439000,7924 W FIEBRANTZ AV,,5,1470,Ranch,Brick,1,1956,0,1285,1,3,1,0,7192,2014-05,93500
Residential,2160014000,10426 W FAIRMOUNT AV,,5,1040,Ranch,Aluminum / Vinyl,1,1958,0,1166,1,3,1,0,7686,2014-05,73000
Residential,2520503000,4174 N 78TH ST,,5,1470,Ranch,Brick,1,1956,0,1137,1,3,2,0,6820,2014-05,94000
Residential,2610467000,3963 N 98TH ST,,5,2100,Ranch,Aluminum / Vinyl,1,1956,0,1130,1,3,1,1,8040,2014-05,90000
Residential,2240138000,4532 N HOUSTON AV,,5,1470,Ranch,Aluminum / Vinyl,1,1957,0,1108,1,3,2,0,6450,2014-05,75000
Residential,2170065000,10923 W STARK ST,,5,1040,Ranch,Aluminum / Vinyl,1,1960,0,1060,1,3,1,1,7360,2014-05,70000
Residential,3010252000,9302 W CENTER ST,,5,2120,Ranch,Brick,1,1952,0,1060,1,2,1,0,6960,2014-05,156000
Residential,2611052000,3843 N 99TH ST,,5,2100,Ranch,Aluminum / Vinyl,1,1956,0,1014,1,3,1,1,4840,2014-05,130000
Residential,2160102000,5016 N 107TH ST,,5,1040,Ranch,Brick,1,1961,0,1013,1,3,1,0,6500,2014-05,73000
Residential,2520455000,4165 N 79TH ST,,5,1470,Ranch,Brick,1,1956,0,1000,1,2,1,0,6050,2014-05,75000
Residential,2610590000,9509 W ELMORE AV,,5,2100,Ranch,Aluminum / Vinyl,1,1955,0,991,1,3,1,0,7200,2014-05,97000
Residential,2520408000,4122 N 81ST ST,,5,1470,Ranch,Brick,1,1956,0,983,1,3,1,1,6120,2014-05,107000
Residential,2630079000,3807 N 82ND ST,,5,2040,Ranch,Aluminum / Vinyl,1,1956,0,961,1,2,1,0,6450,2014-05,102500
Residential,1840306000,10311 W CALDWELL AV,,5,1040,Ranch,Aluminum / Vinyl,1,1956,0,951,1,3,2,0,7700,2014-05,82900
Residential,2160064000,4934 N 104TH ST,,5,1040,Ranch,Aluminum / Vinyl,1,1958,0,900,1,3,1,0,8910,2014-05,79000
Residential,3030336000,2908 N 79TH ST,,5,2080,Ranch,Aluminum / Vinyl,1,1950,0,780,1,2,1,0,5376,2014-05,80000
Residential,3031141000,7905 W HADLEY ST,,5,2080,Residence O/S,Aluminum / Vinyl,1.5,1926,0,1083,1,2,1,0,5000,2014-05,119000
Residential,1490187000,10730 W FLORIST AV,,5,780,Townhouse,Aluminum / Vinyl,2,1976,0,2896,2,6,2,2,7560,2014-05,140000
Residential,2230230000,4765 N 90TH ST,,5,1460,Townhouse,Masonry / Frame,2,1966,0,2650,2,6,2,2,4800,2014-05,134000
Residential,2820815000,3156 N 1ST ST,,6,2900,Duplex O/S,Aluminum / Vinyl,2,1908,0,2296,2,4,2,0,4686,2014-05,45000
Residential,3220716000,116 W NORTH AV,,6,2920,Duplex O/S,Frame,1.5,1900,0,2071,2,4,2,0,4000,2014-05,55000
Residential,2811860000,3226 N BOOTH ST,,6,2800,Duplex O/S,Aluminum / Vinyl,2,1904,0,1959,2,5,2,0,4375,2014-05,123000
Residential,2720548000,3734 N 10TH ST,,6,2860,Duplex O/S,Aluminum / Vinyl,1.5,1900,0,1477,2,4,2,0,3750,2014-05,38500
Residential,2820303000,3376 N 1ST ST,,6,2900,Milwaukee Bungalow,Aluminum / Vinyl,1,1920,0,1477,1,3,1,0,3420,2014-05,29700
Residential,2722749000,3610 N 13TH ST,,6,2860,Residence O/S,Aluminum / Vinyl,1.5,1900,0,1488,1,3,1,0,5625,2014-05,31500
Residential,3140751000,2745 N HOLTON ST,,6,2810,Residence O/S,Frame,1,1889,0,1035,1,2,1,0,3600,2014-05,25000
Residential,2660407000,3712 N 55TH ST,,7,1830,Cape Cod,Aluminum / Vinyl,1,1941,0,1459,1,4,2,0,4800,2014-05,105000
Residential,2660086000,3950 N 54TH ST,,7,1830,Colonial,Stone,2,1946,0,2354,1,3,2,1,6944,2014-05,153000
Residential,2660389000,3764 N 56TH ST,,7,1830,Colonial,Brick,2,1940,0,1709,1,3,1,1,4773,2014-05,103800
Residential,3070636000,3025 N 44TH ST,,7,2510,Milwaukee Bungalow,Brick,1,1927,0,1982,1,3,1,1,5376,2014-05,77500
Residential,2880425000,3287 N 47TH ST,,7,1840,Milwaukee Bungalow,Brick,1,1931,0,1683,1,3,1,0,6250,2014-05,108700
Residential,2881007000,3260 N 50TH ST,,7,1840,Milwaukee Bungalow,Aluminum / Vinyl,1,1926,0,1634,1,3,2,0,4800,2014-05,114000
Residential,2861017000,3372 N 29TH ST,,7,2960,Milwaukee Bungalow,Frame,1,1921,0,1104,1,2,1,0,4284,2014-05,41900
Residential,2660209000,3816 N 57TH ST,,7,1830,Ranch,Stone,1,1948,0,1094,1,2,1,0,4995,2014-05,62200
Residential,2680341000,3738 N 42ND ST,,7,1740,Tudor,Stone,1.5,1937,0,1535,1,3,1,2,4720,2014-05,103400
Residential,4259992000,2006 W PIERCE ST,,8,4050,Dplx Bungalow,Aluminum / Vinyl,2,1922,0,2189,2,4,2,0,4550,2014-05,62500
Residential,4350841000,2908 W GREENFIELD AV,,8,4060,Dplx Bungalow,Aluminum / Vinyl,1.5,1919,0,2023,2,4,2,0,4950,2014-05,65000
Residential,4360373000,3722 W SCOTT ST,,8,4060,Milwaukee Bungalow,Aluminum / Vinyl,1,1921,0,1142,1,4,1,0,3450,2014-05,71500
Residential,4940214000,2616 S 30TH ST,,8,4000,Ranch,Aluminum / Vinyl,1,1955,0,966,1,3,2,0,3600,2014-05,97000
Residential,4950111000,2826 W HAYES AV,,8,4000,Residence O/S,Aluminum / Vinyl,1,1903,0,1222,1,3,1,0,3600,2014-05,72000
Residential,740248000,8457 N 111TH ST,,9,240,Cape Cod,Aluminum / Vinyl,1.5,2001,0,2286,1,3,2,1,15399,2014-05,255000
Residential,730483000,10301 W DEAN RD,,9,240,Cape Cod,Aluminum / Vinyl,1,1976,0,1365,1,4,2,0,7200,2014-05,131900
Residential,1210053000,5538 W GREEN TREE RD,,9,560,Cape Cod,Aluminum / Vinyl,1,1948,0,776,1,2,1,0,21780,2014-05,89900
Residential,1170109000,8701 W SPOKANE ST,,9,480,Ranch,Frame,1,1966,0,1882,1,4,1,1,13542,2014-05,157000
Residential,1180003110,8405 W CHEYENNE ST,,9,480,Ranch,Aluminum / Vinyl,1,1970,0,1636,1,3,2,1,16500,2014-05,150000
Residential,840177000,7666 N EDGEWORTH DR,,9,360,Ranch,Aluminum / Vinyl,1,1964,0,1539,1,3,1,1,14208,2014-05,166000
Residential,449984000,8429 N 68TH ST,,9,40,Ranch,Aluminum / Vinyl,1,1988,0,1461,1,3,2,0,36590,2014-05,144500
Residential,730321000,10411 W SYLVIA ST,,9,240,Ranch,Aluminum / Vinyl,1,1977,0,1299,1,3,1,1,9000,2014-05,135000
Residential,1410449000,6527 N 67TH ST,,9,660,Ranch,Aluminum / Vinyl,1,1966,0,1232,1,3,2,1,9522,2014-05,115000
Residential,730009000,8005 N 105TH ST,,9,240,Ranch,Aluminum / Vinyl,1,1971,0,1200,1,3,2,0,10850,2014-05,136900
Residential,840126000,7844 N HIGHVIEW DR,,9,360,Ranch,Aluminum / Vinyl,1,1958,0,1196,1,3,1,1,10000,2014-05,110000
Residential,730386100,8353 N 106TH ST,,9,240,Ranch,Aluminum / Vinyl,1,1972,0,1120,1,4,2,1,8100,2014-05,117400
Residential,720542000,9610 W GOODRICH AV,,9,240,Split Level,Aluminum / Vinyl,1,1993,0,1826,1,3,2,0,8781,2014-05,139900
Residential,720552000,9415 W DARNEL AV,,9,240,Split Level,Aluminum / Vinyl,1,1999,0,1815,1,4,2,0,7200,2014-05,148000
Residential,4190537000,540 S 73RD ST,,10,2710,Cape Cod,Frame,1.5,1937,0,1496,1,2,1,1,4920,2014-05,145000
Residential,2640820000,7502 W VIENNA CT,,10,1940,Cape Cod,Aluminum / Vinyl,1,1952,0,1396,1,4,2,0,4450,2014-05,65000
Residential,4200716000,226 S 65TH ST,,10,2710,Cape Cod,Frame,1,1964,0,1338,1,3,2,0,3870,2014-05,138000
Residential,4060855000,167 N 69TH ST,,10,2720,Cape Cod,Brick,1,1950,0,1220,1,2,1,0,4800,2014-05,152900
Residential,4040624000,5914 W ST PAUL AV,,10,2700,Cottage,Aluminum / Vinyl,1,1910,0,1070,1,3,1,1,6000,2014-05,99000
Residential,4061002000,518 S 69TH ST,,10,2710,Cottage,Block,1,1937,0,540,1,1,1,0,5520,2014-05,20000
Residential,3670612000,1621 N 50TH ST,,10,2600,Dplx Bungalow,Aluminum / Vinyl,2,1915,0,3185,2,4,2,0,4140,2014-05,157000
Residential,3460817000,1544 N 59TH ST,,10,2600,Dplx Bungalow,Aluminum / Vinyl,2,1924,0,2333,2,4,2,0,4760,2014-05,160000
Residential,3291836000,2632 N 55TH ST,,10,1880,Duplex O/S,Aluminum / Vinyl,1.5,1926,0,1620,2,3,2,0,4640,2014-05,45000
Residential,3689997000,5117 W WASHINGTON BL,,10,2580,Milwaukee Bungalow,Brick,1,1922,0,2400,1,3,2,1,6375,2014-05,219000
